ANO;MÊS;GRANDE REGIÃO;UNIDADE DA FEDERAÇÃO;PRODUTO;VENDAS
2000;ABR;REGIÃO NORDESTE;PARAÍBA;ÓLEO COMBUSTÍVEL;4474,846939
2000;JAN;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;392,9316327
2000;NOV;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;12593,55
2000;JUN;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1697,204082
2000;MAI;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1778,136735
2000;ABR;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1547,061224
2000;MAR;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;2039,42551
2000;OUT;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1813,441837
2000;JAN;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;2797,926531
2000;DEZ;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;7092,223469
2000;JUL;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1553,640816
2000;NOV;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;8870,157143
2000;SET;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;408,955102
2000;AGO;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;473,9214286
2000;JUL;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;386,122449
2000;JUN;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;387,1704082
2000;FEV;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;2030,714286
2000;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO COMBUSTÍVEL;96652,52143
2000;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO COMBUSTÍVEL;764,8061224
2000;OUT;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;463,0255102
2000;AGO;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;2041,226531
2000;SET;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1794,553061
2000;ABR;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;334,5336735
2000;OUT;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;7701,733673
2000;SET;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;8628,429592
2000;DEZ;REGIÃO NORDESTE;CEARÁ;ÓLEO COMBUSTÍVEL;1832,713265
2000;JUL;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;10559,26531
2000;FEV;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;433,0704082
2000;JUN;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;10911,71735
2000;ABR;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;9102,383673
2000;MAR;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;12214,78571
2000;FEV;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;11388,66735
2000;JAN;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;10830,64592
2000;DEZ;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;53,04081633
2000;NOV;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;40,58163265
2000;OUT;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;51,51020408
2000;MAI;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;11364,80306
2000;MAR;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;383,6265306
2000;AGO;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;13099,64898
2000;MAI;REGIÃO NORDESTE;PIAUÍ;ÓLEO COMBUSTÍVEL;455,277551
2000;DEZ;REGIÃO NORDESTE;MARANHÃO;ÓLEO COMBUSTÍVEL;9780,494898
2000;AGO;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;51171,52959
2000;MAI;REGIÃO NORDESTE;PARAÍBA;ÓLEO COMBUSTÍVEL;3913,183673
2000;SET;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;30,45918367
2000;JAN;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;127,5510204
2000;DEZ;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;NOV;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;DEZ;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;52666,50204
2000;OUT;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;AGO;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;JUL;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;FEV;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;88,7244898
2000;JUN;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;ABR;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;MAR;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;FEV;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;SET;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;ABR;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;MAR;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;FEV;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;MAI;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;MAR;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;67,86734694
2000;ABR;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;61,6122449
2000;MAI;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;96,32653061
2000;JUN;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;48041,36531
2000;MAI;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;52004,10102
2000;ABR;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;46037,64286
2000;MAR;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;54322,45918
2000;OUT;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;50303,24388
2000;FEV;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;47775,01633
2000;DEZ;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;NOV;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;OUT;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;SET;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;AGO;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;JUL;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;JUN;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;JAN;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;50888,66224
2000;MAI;REGIÃO NORDESTE;ALAGOAS;ÓLEO COMBUSTÍVEL;637,5102041
2000;NOV;REGIÃO NORTE;PARÁ;ÓLEO COMBUSTÍVEL;56295,11633
2000;JAN;REGIÃO NORTE;AMAPÁ;ÓLEO COMBUSTÍVEL;0
2000;ABR;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;JUN;REGIÃO NORDESTE;PARAÍBA;ÓLEO COMBUSTÍVEL;3564,602041
2000;MAR;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;JAN;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;SET;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;31298,04184
2000;AGO;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;24397,5
2000;JUL;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;30365,65204
2000;JUN;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;21661,24082
2000;MAI;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;26997,0051
2000;ABR;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;18924,5398
2000;MAR;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;26509,40714
2000;OUT;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;38176,53367
2000;FEV;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;26559,24184
2000;DEZ;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;NOV;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;OUT;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;SET;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;JUN;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;56,35714286
2000;JUL;REGIÃO NORTE;TOCANTINS;ÓLEO COMBUSTÍVEL;52,7244898
2000;MAI;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;JAN;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;29063,21224
2000;FEV;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;NOV;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;28735,38163
2000;ABR;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;DEZ;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;NOV;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;OUT;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;24,42857143
2000;MAI;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;SET;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;60
2000;JUL;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;JUN;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;MAI;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO COMBUSTÍVEL;72018,11633
2000;MAR;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;FEV;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;0
2000;JAN;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;25,55102041
2000;AGO;REGIÃO NORTE;RONDÔNIA;ÓLEO COMBUSTÍVEL;51,48979592
2000;JUN;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;JUL;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;AGO;REGIÃO NORTE;ACRE;ÓLEO COMBUSTÍVEL;0
2000;JAN;REGIÃO NORTE;RORAIMA;ÓLEO COMBUSTÍVEL;0
2000;DEZ;REGIÃO NORTE;AMAZONAS;ÓLEO COMBUSTÍVEL;37563,28469
2000;NOV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;29954,751
2000;OUT;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;32876,872
2000;JAN;REGIÃO NORTE;RONDÔNIA;ÓLEO DIESEL;47445,936
2000;AGO;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;34207,579
2000;JUL;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;28778,731
2000;JUN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;27931,62
2000;MAI;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;27224,597
2000;ABR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;24975,963
2000;MAR;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;24590,674
2000;FEV;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;25967,743
2000;ABR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;107564,004
2000;MAR;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;106700,403
2000;NOV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;118326,569
2000;OUT;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;124086,727
2000;SET;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;126484,011
2000;AGO;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;121537,804
2000;JUL;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;111478,163
2000;JUN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;117324,262
2000;MAI;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;108798,652
2000;JAN;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;23310,896
2000;DEZ;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;101292,136
2000;FEV;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;101610,021
2000;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;138921,684
2000;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;98805,865
2000;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;134729,233
2000;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;144692,993
2000;SET;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;140632,926
2000;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;143420,561
2000;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;138161,998
2000;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;150607,566
2000;AGO;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;85907,671
2000;JAN;REGIÃO CENTRO-OESTE;GOIÁS;ÓLEO DIESEL;87944,946
2000;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;140906,429
2000;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;129045,77
2000;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;103352,364
2000;DEZ;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;66329,412
2000;NOV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;83793,15
2000;OUT;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;88271,839
2000;SET;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;85861,322
2000;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO;ÓLEO DIESEL;132113,953
2000;JUL;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;76881,787
2000;JUN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;82638,741
2000;MAI;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;73922,654
2000;MAR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;80929,447
2000;FEV;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;74963,052
2000;JAN;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;60078,234
2000;DEZ;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;206370,606
2000;NOV;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;258530,893
2000;OUT;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;221513,25
2000;SET;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;195694,161
2000;ABR;REGIÃO CENTRO-OESTE;MATO GROSSO DO SUL;ÓLEO DIESEL;80658,787
2000;AGO;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;219900,59
2000;JUN;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;223283,991
2000;MAI;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;223978,421
2000;ABR;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;225537,658
2000;MAR;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;205379,94
2000;FEV;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;212424,815
2000;JAN;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;191977,095
2000;DEZ;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;123744,119
2000;JUL;REGIÃO SUL;RIO GRANDE DO SUL;ÓLEO DIESEL;190840,184
2000;NOV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;134747,981
2000;OUT;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;131587,048
2000;SET;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;123004,073
2000;JUL;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;123683,662
2000;JUN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;133610,562
2000;MAI;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;130190,962
2000;ABR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;128595,034
2000;MAR;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;128508,097
2000;FEV;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;125822,926
2000;JAN;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;112032,468
2000;AGO;REGIÃO SUL;SANTA CATARINA;ÓLEO DIESEL;137854,215
2000;DEZ;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;226565,028
2000;OUT;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;267572,358
2000;SET;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;246291,715
2000;AGO;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;271591,111
2000;JUL;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;246803,838
2000;JUN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;273576,03
2000;MAI;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;250320,015
2000;ABR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;274020,043
2000;NOV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;261219,803
2000;MAR;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;274807,09
2000;FEV;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;237508,748
2000;JAN;REGIÃO SUL;PARANÁ;ÓLEO DIESEL;201503,126
2000;DEZ;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;675934,877
2000;NOV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;729760,609
2000;OUT;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;779108,923
2000;SET;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;744625,252
2000;AGO;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;808063,297
2000;JUL;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;708981,487
2000;JUN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;764294,471
2000;MAI;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;703252,142
2000;JUL;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;158246,747
2000;JUN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;178351,66
2000;FEV;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;671903,264
2000;JAN;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;594406,648
2000;DEZ;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;178892,595
2000;NOV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;173522,472
2000;OUT;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;179912,981
2000;SET;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;169691,557
2000;AGO;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;186485,743
2000;ABR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;663193,902
2000;MAR;REGIÃO SUDESTE;SÃO PAULO;ÓLEO DIESEL;647752,548
2000;MAI;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;156014,551
2000;JUL;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;54637,758
2000;DEZ;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;29831,24
2000;FEV;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;162956,686
2000;JAN;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;151108,467
2000;DEZ;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;60179,796
2000;NOV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;58420,415
2000;OUT;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;59786,564
2000;SET;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;56785,785
2000;NOV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;376010,837
2000;ABR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;161453,488
2000;JUN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;60983,008
2000;MAI;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;55882,902
2000;ABR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;54158,447
2000;MAR;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;55510,873
2000;FEV;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;57037,007
2000;JAN;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;53431,853
2000;DEZ;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;347685,371
2000;AGO;REGIÃO SUDESTE;ESPÍRITO SANTO;ÓLEO DIESEL;61223,179
2000;OUT;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;396359,209
2000;SET;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;382603,04
2000;AGO;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;395876,552
2000;JUN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;385705,935
2000;MAI;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;372540,499
2000;ABR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;355990,573
2000;MAR;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;346959,228
2000;FEV;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;342265,747
2000;JAN;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;314501,824
2000;DEZ;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;150803,242
2000;JUL;REGIÃO SUDESTE;MINAS GERAIS;ÓLEO DIESEL;363226,31
2000;NOV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;161152,301
2000;SET;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;161424,809
2000;AGO;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;171499,797
2000;JUL;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;151629,061
2000;JUN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;161229,277
2000;MAI;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;155890,222
2000;ABR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;149073,719
2000;MAR;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;148222,01
2000;OUT;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;165131,901
2000;FEV;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;168725,125
2000;JAN;REGIÃO NORDESTE;BAHIA;ÓLEO DIESEL;147901,953
2000;DEZ;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;18610,488
2000;OUT;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;18268,758
2000;SET;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;17513,996
2000;AGO;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;18253,929
2000;JUL;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;16523,897
2000;JUN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;17612,089
2000;MAI;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;18537,649
2000;ABR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;17184,81
2000;NOV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;18617,35
2000;MAR;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;18534,128
2000;JAN;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;17465,616
2000;DEZ;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;32328,642
2000;NOV;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;31551,252
2000;OUT;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;28147,966
2000;SET;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;21694,499
2000;AGO;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;20157
2000;JUL;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;17532,32
2000;FEV;REGIÃO NORDESTE;SERGIPE;ÓLEO DIESEL;19029,832
2000;JUN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;18135,45
2000;SET;REGIÃO CENTRO-OESTE;DISTRITO FEDERAL;ÓLEO DIESEL;31098,802
2000;MAR;REGIÃO SUDESTE;RIO DE JANEIRO;ÓLEO DIESEL;152770,841
2000;MAR;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;24085,378
2000;JAN;REGIÃO NORDESTE;ALAGOAS;ÓLEO DIESEL;26579,8
2000;DEZ;REGIÃO NORDESTE;PERNAMBUCO;ÓLEO DIESEL;74828,313
